Topic Area,Indicator Name,Measure,Data Year,Stratifier,Subgroup,Unit,Value,LL,UL,Flag,Comparison
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,130,%,2.6,1.2,4,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,133,%,9.4,6,12.8,,NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,134,%,4.7,2.2,7.1,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,135,%,5.8,3.7,7.8,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,136,%,9,7,11,,NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,138,%,6.7,4.7,8.6,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,139,%,6.7,4.8,8.7,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,140,%,12.2,7.7,16.7,,NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,141,%,4.9,3.4,6.4,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,142,%,4.9,3.4,6.4,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,143,%,8.6,5.9,11.2,,NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,144,%,3.7,2.4,5.1,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,145,%,5,3.3,6.8,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,146,%,5.2,3.5,6.9,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,147,%,6,3.8,8.1,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,148,%,4.4,2.5,6.3,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,149,%,10.4,6.8,13.9,,NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,150,%,7.6,5.3,9.9,,NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,151,%,4.9,3.2,6.6,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,152,%,5.5,2.2,8.8,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,153,%,7.2,5,9.5,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,154,%,4.3,2.9,5.7,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,155,%,7.3,5.1,9.5,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,156,%,6.7,4.6,8.9,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,157,%,3.1,1,5.3,,L
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,158,%,12.2,9.3,15,C(M),NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,159,%,10.5,8.3,12.7,C(M),NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,160,%,12.9,10,15.9,C(M),NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,161,%,12.7,9.6,15.8,C(M),NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,162,%,,,,S(M),
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,163,%,,,,S(M),
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,164,%,,,,S(M),
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,165,%,,,,S(M),
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,166,%,,,,S(M),
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,167,%,11,7.4,14.5,C(M),NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,168,%,6.9,3.6,10.2,C(M),NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,169,%,,,,S(M),
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,170,%,,,,S(M),
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,171,%,17.4,14.2,20.6,C(M),H
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,172,%,,,,S(M),
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,173,%,17.3,13.4,21.3,C(M),H
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,174,%,13.3,10.4,16.3,C(M),H
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2019-2021,Neighbourhood_Number,Toronto,%,9.8,9.6,10.1,C(M),CG
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2021,Maternal_Age,Less than 25 Years,%,10.9,9.2,12.6,,NS
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2021,Maternal_Age,25 to 34 Years,%,10.7,10.2,11.2,,CG
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2021,Maternal_Age,35 Years and Older,%,12.1,11.4,12.8,C(M),H
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2021,Parity,Primiparous,%,13.4,12.8,14.1,,H
Reproductive_and_Infant_Health,Anxiety During Pregnancy,Percent Experiencing Anxiety During Pregnancy,2021,Parity,Multiparous,%,9.2,8.7,9.7,,CG
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Overall,Toronto,%,6.3,5.9,6.6,,
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Overall,Ontario excluding Toronto,%,11.3,11.1,11.5,,
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Region_within_Ontario,Toronto,%,6.3,5.9,6.6,,CG
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Region_within_Ontario,Ontario excluding Toronto,%,11.3,11.1,11.5,,H
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Region_within_Ontario,Lowest Ontario PHU,%,4.2,3.8,4.5,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Region_within_Ontario,GTA excluding Toronto,%,5.8,5.6,6.1,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Region_within_Ontario,Highest Ontario PHU,%,26.8,23.4,30.1,,H
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2013,Time,2013,%,4.4,4.1,4.6,C(M),
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2014,Time,2014,%,4.1,3.9,4.3,C(M),
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2015,Time,2015,%,4.3,4.1,4.6,C(M),
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2016,Time,2016,%,4.9,4.6,5.2,C(M),
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2017,Time,2017,%,5.1,4.9,5.4,C(M),
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2018,Time,2018,%,5.4,5.1,5.7,C(M),
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019,Time,2019,%,5.4,5.1,5.7,C(M),
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2020,Time,2020,%,5.8,5.5,6.1,C(M),
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Time,2021,%,6.3,5.9,6.6,,
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Income_Quintile,Quintile 1,%,5,4.4,5.7,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Income_Quintile,Quintile 2,%,4.4,3.8,5,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Income_Quintile,Quintile 3,%,6.2,5.5,6.9,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Income_Quintile,Quintile 4,%,8,7.2,8.8,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2021,Income_Quintile,Quintile 5,%,7.6,6.8,8.4,C(M),CG
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,1,%,2.6,1.6,3.6,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,2,%,2.7,1.7,3.6,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,3,%,3,1.1,4.8,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,4,%,3.6,1.6,5.7,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,5,%,5.1,2.4,7.8,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,6,%,4.6,3,6.1,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,7,%,6.3,4.2,8.4,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,8,%,5.4,2.4,8.5,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,9,%,8.5,5.1,11.9,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,10,%,,,,S,
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,11,%,5.8,3.5,8.2,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,12,%,10.1,5.4,14.8,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,13,%,6.7,3.8,9.7,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,15,%,5,1,9,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,16,%,6.5,4.4,8.5,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,18,%,9.4,6,12.7,C(M),H
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,19,%,9.5,6.2,12.7,C(M),H
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,20,%,5,2.7,7.3,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,21,%,3.5,1.7,5.4,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,22,%,3.4,2,4.8,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,23,%,3.3,1.4,5.1,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,24,%,2.8,1.6,4,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,25,%,3.2,2,4.4,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,27,%,3.8,2.6,5.1,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,28,%,5.2,2,8.4,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,29,%,3.5,1.6,5.4,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,30,%,3.3,1.8,4.7,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,31,%,5.4,3.1,7.6,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,32,%,4.8,3.3,6.3,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,33,%,4.5,2.3,6.6,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,34,%,3.9,2.3,5.5,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,35,%,3.8,2.4,5.3,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,36,%,2.6,1.4,3.8,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,37,%,5.3,3.1,7.6,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,38,%,6.5,4,9.1,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,39,%,5.2,3.1,7.2,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,40,%,3.6,1.3,6,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,41,%,,,,S,
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,42,%,3.9,2.2,5.6,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,43,%,7.8,5.3,10.2,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,44,%,4.3,2.9,5.7,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,46,%,2.5,0.9,4.2,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,47,%,3.4,1.9,5,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,48,%,2.7,0.5,4.8,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,49,%,4.3,1.8,6.9,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,50,%,4.3,1.8,6.9,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,52,%,3.8,2.2,5.3,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,53,%,3.9,2.6,5.3,,L
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,54,%,8.8,6.2,11.4,,H
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,55,%,4.8,3.4,6.1,,NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,56,%,9,5.5,12.5,C(M),NS
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,57,%,15.4,10.8,19.9,C(M),H
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,58,%,11.7,7,16.3,C(M),H
Reproductive_and_Infant_Health,Depression During Pregnancy,Percent Experiencing Depression During Pregnancy,2019-2021,Neighbourhood_Number,59,%,7,4.7,9.3,C(M),NS
